coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Sep 12 20:42:16 +0000 2021,,,,0,1437154617817710603,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/nbs57964063/status/1437154617817710603,Sun May 20 13:25:45 +0000 2018,998193058306056192,false,🇵🇱,17823,190,257,0,,Wit,nbs57964063,18455,,,false
,Sun Sep 12 21:54:19 +0000 2021,,,,0,1437172748770545673,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/JankoJanusz/status/1437172748770545673,Sat Apr 14 14:29:06 +0000 2012,553577101,false,,16449,161,1118,0,Polska,Janko,JankoJanusz,13641,,,false
,Sun Sep 12 20:09:00 +0000 2021,,https://twitter.com/PiotrNo02045211/status/1436717106175827970/photo/1,,0,1437146244602863623,,,,pl,,false,,76,1436717106175827970,PiotrNo02045211,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aha i żeby nie było .
To nie jest strajk polityczny ,to nie jest strajk polityczny !!!!! https://t.co/96n6nTkf7F",https://twitter.com/RadcaW/status/1437146244602863623,Wed May 13 22:00:07 +0000 2015,3252745845,false,"Słuchać będziecie, a nie zrozumiecie, patrzeć będziecie, a nie zobaczycie.         
Mt 13,14 /


Nec laudibus - nec timore. ",454204,1580,2073,4,Warszawa ,Radca Węgrowicz,RadcaW,431484,,,false
,Sun Sep 12 20:08:51 +0000 2021,,,,0,1437146207239946240,Rezydenci,1436657406222680066,704019778453770200,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Rezydenci @Szaraniec_MD Co jak co, ale jak pielęgniarki i położne  idą na strajk to nie ma miękkiej gry!!! Bylam pod wrażeniem frekwencji!",https://twitter.com/dailyjuleczka/status/1437146207239946240,Tue Apr 09 17:07:46 +0000 2019,1115662599377391617,false,To ja- Julka z Twittera #refugeesWELCOME #zawszewlewo #feministka  #weganka #kociamama,1576,15,60,1,,dailyjuleczka,dailyjuleczka,112,,,false
,Sun Sep 12 20:28:13 +0000 2021,,,,0,1437151082531151873,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/Micha14482274/status/1437151082531151873,Sun Dec 16 09:41:51 +0000 2018,1074238162300559360,false,,47499,138,175,0,,Michał Sznyter,Micha14482274,13954,,,false
,Sun Sep 12 20:35:29 +0000 2021,,,,0,1437152909490335748,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/BLucyny/status/1437152909490335748,Sun Nov 01 22:29:33 +0000 2020,1323029093454094337,true,,43151,1200,2667,1,,brat Lucyny,BLucyny,22963,,,false
,Sun Sep 12 20:30:56 +0000 2021,,,,0,1437151763262545933,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aaaaa.
Mimo psioczenia na strajk lekarzy muszę powiedzieć, że poziom leczenia w najlepszych placówkach w Polsce jest bardzo wysoki.",https://twitter.com/KawiorPrawicy/status/1437151763262545933,Fri Jun 03 21:10:25 +0000 2016,738840283102773248,false,Wielki Mistrz Loży Radomsko-Sosnowieckiej.,193346,2851,932,3,,Kawiorowa Prawica,KawiorPrawicy,118816,,,false
,Sun Sep 12 21:09:34 +0000 2021,,,,0,1437161486514802693,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/bapstylek/status/1437161486514802693,Sat Oct 24 08:01:04 +0000 2020,1319911696576761859,false,"""Dopiero w samym środku zimy przekonałem się, że noszę w sobie niepokonane lato"".
Albert Camus

Awatar komercyjny.",25751,858,1078,2,"Rodzinne gaje, łąki i zdroje",Bapstylek,bapstylek,14238,,,false
,Sun Sep 12 20:59:50 +0000 2021,,,,0,1437159036445724673,,,,pl,,,,47,1437111758028693505,kozie_krzysztof,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Co na strajku medyków robią towarzysze spod znaku ⚡ spedalonych bolszewików. To nie jest strajk polityczny...🤦,https://twitter.com/Anna94086140/status/1437159036445724673,Fri Aug 09 12:49:06 +0000 2019,1159808823600865281,false,Tylko prawa strona. BÓG 🇵🇱 HONOR 🇵🇱 OJCZYZNA 🇵🇱,277431,1277,651,13,"Opolskie, Polska",Anna🇵🇱 💯🇵🇱#MuremZaPolskimMundurem,Anna94086140,216165,,,false
,Sun Sep 12 21:26:19 +0000 2021,,,,0,1437165702268571659,,,,pl,,,,47,1437111758028693505,kozie_krzysztof,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Co na strajku medyków robią towarzysze spod znaku ⚡ spedalonych bolszewików. To nie jest strajk polityczny...🤦,https://twitter.com/GolonkaMax/status/1437165702268571659,Fri Jan 24 18:50:51 +0000 2020,1220780842181709825,false,😃,185849,1200,1022,1,,Max Golonka,GolonkaMax,231847,,,false
,Sun Sep 12 21:06:46 +0000 2021,,,,0,1437160782828130304,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/porarelaksu1111/status/1437160782828130304,Fri Dec 05 23:05:06 +0000 2014,2906959497,false,"Najsamprzód do przodu,a potem się zobaczy...Wszystko ulata jak wata.",294320,918,342,7,,Laura Dar,porarelaksu1111,120256,,,false
,Sun Sep 12 21:48:12 +0000 2021,,,,0,1437171210731806728,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/iwonachmiel/status/1437171210731806728,Wed May 25 18:06:01 +0000 2011,305133381,false,,20155,239,222,5,,✝️Ivonka✝️,iwonachmiel,10586,,,false
,Sun Sep 12 20:15:59 +0000 2021,,,,2,1437148004620853255,ewa_gontarz,1436977824284426240,2349118658,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ewa_gontarz Dokładnie, to nie strajk tylko jakaś polityczny happening. Lekarze zarabiają 20, 30, a jak chcą to i 50tys zł/m-c i nie trzeba mieszkać w Warszawie, w czasopismach branżowych dla lekarzy mnóstwo reklam dilerów samochodowych i sprzedaż na preferencyjnych warunkach.",https://twitter.com/sierpowy_prawy/status/1437148004620853255,Wed Aug 11 23:15:18 +0000 2021,1425596601255428100,false,,1920,28,109,2,Poland,Prawy Sierpowy #BabiesLivesMatter,sierpowy_prawy,1311,,,false
,Sun Sep 12 21:00:46 +0000 2021,,,,0,1437159271049871361,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/dankadanka75/status/1437159271049871361,Sun Dec 06 14:49:58 +0000 2015,4394855547,false,,178986,1887,2731,0,,Danuta Danuta,dankadanka75,163313,,,false
,Sun Sep 12 22:00:57 +0000 2021,,,,0,1437174416748826627,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/krzysztofd50/status/1437174416748826627,Tue Jan 31 21:14:24 +0000 2017,826539151583477763,false,,16537,49,162,0,,K.D.,krzysztofd50,8942,,,false
,Sun Sep 12 20:02:01 +0000 2021,,,,0,1437144487285960708,,,,pl,,,,12,1437063529656426501,marsza_jacek,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lis_tomasz Nie no jest super. Strajk medyków? Olewka. Beatyfikacja? Transmisja live. 
Przynajmniej wiemy jakie są poglądy i priorytety tych tzw. wolnych mediów.",https://twitter.com/Marta99586061/status/1437144487285960708,Mon May 04 20:27:50 +0000 2020,1257406562680877075,false,,1770,10,105,0,,Marta,Marta99586061,238,,,false
,Sun Sep 12 20:32:44 +0000 2021,,,,0,1437152216348073992,,,,pl,,,,113,1436583399137976321,Bart_Wielinski,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bunt w policji się rozszerza. Już 300 jednostek @polskapolicja prowadzi strajk włoski i nie wypisuje mandatów https://t.co/KlQMJnsMxb,https://twitter.com/witold_zalewski/status/1437152216348073992,Fri Jan 25 13:45:03 +0000 2013,1119356276,true,#SilniRazem #NieŚwirujIdźNaWybory,493863,926,1533,16,,Witold Zalewski #SilniRazem,witold_zalewski,358605,,,false
,Sun Sep 12 20:26:22 +0000 2021,,,,0,1437150615575138312,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/StanisawNowak12/status/1437150615575138312,Wed Sep 12 14:38:08 +0000 2018,1039885877588189185,false,Polexit. Inaczej Niemcy powieszą nas na złotym sznurze.,90758,321,238,3,,Stanisław Nowak,StanisawNowak12,33669,,,false
,Sun Sep 12 21:14:54 +0000 2021,,,,0,1437162828998270982,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/Cezar20836671/status/1437162828998270982,Sun Oct 25 20:25:49 +0000 2020,1320461312649007107,true,,60902,567,1793,0,,Cezar,Cezar20836671,15405,,,false
,Sun Sep 12 20:06:00 +0000 2021,,,,0,1437145488810250244,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/Brygida67040034/status/1437145488810250244,Fri Dec 20 18:35:18 +0000 2019,1208093412785872897,false,"nowe konto, Twitter co zrobiłeś",221184,970,851,0,,Brygida,Brygida67040034,139656,,,false
,Sun Sep 12 20:05:27 +0000 2021,,,,0,1437145353967575043,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/Anna03671718/status/1437145353967575043,Wed Feb 06 12:30:24 +0000 2019,1093124748471611397,true,Clint Eastwood 😎,45255,270,782,0,Polska,Ania,Anna03671718,4434,,,false
,Sun Sep 12 21:53:00 +0000 2021,,,,0,1437172418997542913,,,,pl,,,,47,1437111758028693505,kozie_krzysztof,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Co na strajku medyków robią towarzysze spod znaku ⚡ spedalonych bolszewików. To nie jest strajk polityczny...🤦,https://twitter.com/janusz_wo/status/1437172418997542913,Sat Dec 17 09:55:10 +0000 2016,810060763251384320,false,Kocham Polskę.,45797,1149,1154,0,,Janusz W.,janusz_wo,22889,,,false
,Sun Sep 12 21:47:49 +0000 2021,,,,18,1437171113323270147,Szaraniec_MD,1432741097617375245,1432702724639006700,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Szaraniec_MD @Rezydenci Współczuję . Potencjslni pacjenci mogą pana zapamiętać i raczej unikać. Ten strajk to antyreklama.,https://twitter.com/Ania63837109/status/1437171113323270147,Mon May 10 21:39:10 +0000 2021,1391870374283993097,false,"Wydaje mi się

Nie wydaje mi się:   🇵🇱   ✝️   🇵🇱

Banuję trolle  

NO DM",68112,1323,2841,5,,Ania #MuremZaPolskimMundurem,Ania63837109,35438,,,false
,Sun Sep 12 20:41:21 +0000 2021,,,https://twitter.com/Cyntia_Harasim/status/1437114982919987206,1,1437154384983568388,,,,pl,,false,1437114982919987206,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ten kto wmanewrował medyków w strajk zwłaszcza teraz to powinien dostac Nobla ,wszyscy maja używanie a symbole świadczą tylko o podłożu politycznym ,cześć tego środowiska nasrala na większość normalna pracująca https://t.co/sCajyvFInq",https://twitter.com/ronfox102/status/1437154384983568388,Mon Jul 07 10:47:13 +0000 2014,2682978563,false,,39053,3349,4976,5,,Ron Fox 🇵🇱🇮🇪Żyj i daj żyć innym❤️,ronfox102,105591,,,false
,Sun Sep 12 20:09:57 +0000 2021,,,,0,1437146486240948227,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/MorhardR/status/1437146486240948227,Mon Jul 02 14:24:45 +0000 2018,1013790582966226944,false,Murem za SG PP WP 🇵🇱👊,70442,442,342,2,Europe,Krzysiek,MorhardR,30415,,,false
,Sun Sep 12 21:29:26 +0000 2021,,,,0,1437166486649462784,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/Marek23095443/status/1437166486649462784,Sat Oct 12 22:21:03 +0000 2019,1183145169786413056,true,"Konserwatysta, tradycjonalista.

Polska ma 1055 lat.",37538,190,263,0,,Marek Gajda PL,Marek23095443,21032,,,false
,Sun Sep 12 20:16:04 +0000 2021,,,,0,1437148025739153410,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/Ostrowek/status/1437148025739153410,Wed Jun 12 15:39:09 +0000 2013,1510834008,false,,5867,2116,2213,8,,Wojciech Kur,Ostrowek,46909,,,false
,Sun Sep 12 20:13:52 +0000 2021,,,,0,1437147472078462981,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/farmerjanek/status/1437147472078462981,Thu Jan 14 18:57:06 +0000 2016,4806692313,false,"Polanin na Polskich polach wychowany. Ziemianin z wyboru.
Orzę lewactwo szybko i głęboko 😇
Blog Tysol  Prawy sierpowy, cykl Okiem farmera",192567,3882,3951,10,,farmerjanek #BabiesLivesMatter,farmerjanek,122661,,,false
,Sun Sep 12 20:57:18 +0000 2021,,,,16,1437158400891269132,daniel_komiski,1437157414747394052,766260626729660400,pl,,,,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@daniel_komiski @BardzoY @pisorgpl Tym bardziej, że kluczowym problemem u ratowników medycznych (o ile dobrze rozumiem ten problem) jest praca na niskopłatnych kontraktach wymuszanych przez dyrekcje i przeciążone grafiki miesięczne. Tego problemu nie rozwiąże strajk z takimi postulatami, jak widzieliśmy wczoraj.",https://twitter.com/Michal88_Bio_MD/status/1437158400891269132,Fri Sep 20 20:35:30 +0000 2019,1175146434007568384,false,"Lekarz. Naukowiec.
Popieram Prawo i Sprawiedliwość. 
BÓG, HONOR i OJCZYZNA
GOD-JESUS CHRIST, THE HOLY MARY and my Homeland - POLAND are my love!",29518,1490,1973,5,"Foto ""constellation-guide.com""",Michał_Epsilon (Epsilon Eridani)#SzczepimySię,Michal88_Bio_MD,10618,,,false
